country,country_code,category,threshold_downloads,current_downloads,downloads_needed,already_achieved
United Arab Emirates,ae,Top 3,1653.1700904907225,1128.3736263736264,524.7964641170961,False
United Arab Emirates,ae,Top 5,1272.1926210772226,1128.3736263736264,143.81899470359622,False
United Arab Emirates,ae,Top 10,906.182123676396,1128.3736263736264,0.0,True
United Arab Emirates,ae,Top 50,214.98014345476065,1128.3736263736264,0.0,True
United Arab Emirates,ae,Top 100,91.16246589537316,1128.3736263736264,0.0,True
Portugal,pt,Top 1,1951.8765640859856,103.4065934065934,1848.4699706793922,False
Portugal,pt,Top 2,1242.5383914583667,103.4065934065934,1139.1317980517733,False
Portugal,pt,Top 3,793.5780635739492,103.4065934065934,690.1714701673558,False
Portugal,pt,Top 5,463.3194002048147,103.4065934065934,359.9128067982213,False
Portugal,pt,Top 10,292.9250753361019,103.4065934065934,189.51848192950848,False
Portugal,pt,Top 50,55.52174630553564,103.4065934065934,0.0,True
Portugal,pt,Top 100,22.01724422460896,103.4065934065934,0.0,True
Sweden,se,Top 1,2891.4426792012396,178.21978021978023,2713.2228989814594,False
Sweden,se,Top 2,2027.5473777528332,178.21978021978023,1849.327597533053,False
Sweden,se,Top 3,1629.1129068261976,178.21978021978023,1450.8931266064174,False
Sweden,se,Top 5,1156.2047030160784,178.21978021978023,977.9849227962982,False
Sweden,se,Top 10,735.4281122243978,178.21978021978023,557.2083320046175,False
Sweden,se,Top 50,135.9145625123571,178.21978021978023,0.0,True
Sweden,se,Top 100,55.85529966261249,178.21978021978023,0.0,True
Ireland,ie,Top 1,9205.518798496692,1165.2747252747254,8040.2440732219675,False
Ireland,ie,Top 2,6375.674130810673,1165.2747252747254,5210.399405535947,False
Ireland,ie,Top 3,5199.413395447206,1165.2747252747254,4034.138670172481,False
Ireland,ie,Top 5,3511.734949056146,1165.2747252747254,2346.4602237814206,False
Ireland,ie,Top 10,1704.7257034253134,1165.2747252747254,539.4509781505881,False
Ireland,ie,Top 50,409.13416882207525,1165.2747252747254,0.0,True
Ireland,ie,Top 100,170.47257034253136,1165.2747252747254,0.0,True
Norway,no,Top 1,865.6712050536172,48.73626373626374,816.9349413173535,False
Norway,no,Top 2,524.1138588419859,48.73626373626374,475.3775951057222,False
Norway,no,Top 3,416.150329867045,48.73626373626374,367.4140661307813,False
Norway,no,Top 5,326.8350468059575,48.73626373626374,278.0987830696938,False
Norway,no,Top 10,220.8344910851064,48.73626373626374,172.09822734884267,False
Norway,no,Top 50,43.18541158997637,48.73626373626374,0.0,True
Norway,no,Top 100,17.666759286808514,48.73626373626374,0.0,True
New Zealand,nz,Top 1,7163.578254344774,918.3296703296703,6245.248584015104,False
New Zealand,nz,Top 2,4269.019315486275,918.3296703296703,3350.6896451566054,False
New Zealand,nz,Top 3,3285.961562666409,918.3296703296703,2367.631892336739,False
New Zealand,nz,Top 5,2330.210969647093,918.3296703296703,1411.8812993174226,False
New Zealand,nz,Top 10,1338.0508302270416,918.3296703296703,419.7211598973713,False
New Zealand,nz,Top 50,254.8668248051508,918.3296703296703,0.0,True
New Zealand,nz,Top 100,100.12625260202353,918.3296703296703,0.0,True
